Dialogue_ID,Recognition_ID,Speaker,Utterance,Predicted_Emotion_Raw,Actual_Emotion
13,13_4_1_13,Roger,"Actually it's, it's quite, y'know, typical behaviour when you have this kind of dysfunctional group dynamic.","{
  ""recognition_id"": ""13_4_1_13"",
  ""reasoning"": ""Agent4’s high arousal (7) with negative sentiment maps to ANGER (Rule 2) and three agents (1, 3, 4) independently indicate anger, giving a strong consensus."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",neutral
13,13_5_1_13,Roger,"Y'know, this kind of co-dependant, emotionally stunted, sitting in your stupid coffee house with your stupid big cups which, I'm sorry, might as well have nipples on them, and you're like all 'Oh, define me!","{
  ""recognition_id"": ""13_5_1_13"",
  ""reasoning"": ""All four expert agents interpret the high‑arousal, negative‑valence, heavily sarcastic utterance as indicating intense anger."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.96,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",anger
13,13_6_1_13,Roger,Define me!,"{
  ""recognition_id"": ""13_6_1_13"",
  ""reasoning"": ""Rule 2 maps the high arousal (8‑9) and negative sentiment polarity from the Sentiment Analyst to ANGER, which is also supported by the conflict‑focused assessments of the other agents."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.88,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",anger
13,13_7_1_13,Roger,"Love me, I need love!","{
  ""recognition_id"": ""13_7_1_13"",
  ""reasoning"": ""Rule 2 maps the extremely high arousal score (10) with negative sentiment polarity to ANGER."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent4""], 
    ""dissenting_agents"": [""Agent1"", ""Agent3"", ""Agent5""]
  }
}",anger
14,14_0_6_4,Phoebe,Have you really done this before?,"{
  ""recognition_id"": ""14_0_6_4"",
  ""reasoning"": ""Three out of four agents characterize the utterance within a light‑hearted, playful context and interpret it as a positive, amused reaction, outweighing the single agent’s suspicion of sarcasm."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",surprise
14,14_1_6_4,Joey,Yeah!,"{
  ""recognition_id"": ""14_1_6_4"",
  ""reasoning"": ""Agent4's high arousal score (9) with positive sentiment maps to JOY via Rule 2, and all agents independently indicate a joyful affect."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.97,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",joy
14,14_2_6_4,Joey,Yeah!,"{
  ""recognition_id"": ""14_2_6_4"",
  ""reasoning"": ""Three agents (Context Historian, Character Profiler, Social Dynamics) identify a lighthearted, playful, and positive interaction, outweighing the single ambiguous sarcasm cue."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",joy
14,14_3_6_4,Joey,Yeah!,"{
  ""recognition_id"": ""14_3_6_4"",
  ""reasoning"": ""Three agents (Context Historian, Character Profiler, Social Dynamics) unanimously identify a lighthearted, celebratory context indicating joy, meeting the consensus rule."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",joy
14,14_4_6_4,Joey,"You just take a big, big swing.","{
  ""recognition_id"": ""14_4_6_4"",
  ""reasoning"": ""Three agents describe a lighthearted, supportive context and positive encouragement, yielding a consensus of JOY"",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",neutral
14,14_5_6_4,Joey,"Now, dont hold back.","{
  ""recognition_id"": ""14_5_6_4"",
  ""reasoning"": ""Four agents independently identify a high‑arousal, positive, supportive cue, leading to a consensus of JOY"",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.95,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",neutral
14,14_6_6_4,Phoebe,Hey!,"{
  ""recognition_id"": ""14_6_6_4"",
  ""reasoning"": ""The majority of agents (1, 2, and 4) identify a light‑hearted, friendly context and positive intent, leading to a Joy classification."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",joy
14,14_7_6_4,Joey,Hey-hey-hey!,"{
  ""recognition_id"": ""14_7_6_4"",
  ""reasoning"": ""Agent4 (Sentiment Analyst) reports high arousal (8) with positive sentiment, triggering Rule 2 → Joy (excitement), reinforced by strong relational influence."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.95,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",joy
14,14_8_6_4,Chandler,What are you doing?,"{
  ""recognition_id"": ""14_8_6_4"",
  ""reasoning"": ""Three agents (Character Profiler, Sentiment Analyst, Social Dynamics) converge on a neutral, low‑arousal interpretation, outweighing the single joy‑leaning view from the Context Historian."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent3"", ""Agent4"", ""Agent5""],
    ""dissenting_agents"": [""Agent1""]
  }
}",neutral
14,14_9_6_4,Phoebe,Were just celebrating that Joey got his health insurance back.,"{
  ""recognition_id"": ""14_9_6_4"",
  ""reasoning"": ""Three agents describe a lighthearted, celebratory scene (joy) which outweighs the single sarcasm‑focused analysis."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",joy
14,14_10_6_4,Chandler,"Oh, all right.","{
  ""recognition_id"": ""14_10_6_4"",
  ""reasoning"": ""Context is lighthearted but the utterance is a plain, non‑emotive acknowledgment, and most agents interpret it as neutral rather than joyful."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.73,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",neutral
15,15_0_5_20,Phoebe,"Yeah! Sure! Yep!  Oh, y'know what? If I heard a shot right now, I'd throw my body on you.","{
  ""recognition_id"": ""15_0_5_20"",
  ""reasoning"": ""Rule 1 fires: high sarcasm probability (>0.7) with a positive‑looking sentiment and very high arousal (score 10) leads to an ANGER override."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1 (Context Historian)"", ""Agent3 (Sentiment Analyst)""],
    ""dissenting_agents"": []
  }
}",joy
15,15_1_5_20,Gary,Oh yeah? Well maybe you and I should take a walk through a bad neighborhood.,"{
  ""recognition_id"": ""15_1_5_20"",
  ""reasoning"": ""Three agents (Context Historian, Character Profiler, Sentiment Analyst) converge on high‑arousal, negative‑sentiment aggression, indicating anger."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3""],
    ""dissenting_agents"": []
  }
}",joy
15,15_2_5_20,Phoebe,Okay!,"{
  ""recognition_id"": ""15_2_5_20"",
  ""reasoning"": ""Most agents (Context Historian, Character Profiler, Social Dynamics) interpret the exclamation as a cooperative acknowledgment rather than sarcasm or anger, yielding a neutral/agreeing stance."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.72,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",joy
15,15_3_5_20,Phoebe,Bye!,"{
  ""recognition_id"": ""15_3_5_20"",
  ""reasoning"": ""The majority of agents (Character Profiler and Social Dynamics) view the brief exclamation as a polite, de‑escalating farewell, leading to a neutral classification."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.62,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent1"", ""Agent3""]
  }
}",neutral
15,15_4_5_20,Joey,Bye!,"{
  ""recognition_id"": ""15_4_5_20"",
  ""reasoning"": ""Three agents (Context Historian, Sentiment Analyst, Social Dynamics) converge on a high‑arousal, negative‑valence interpretation of the exclamatory \""Bye!\"", indicating anger/annoyance."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",neutral
15,15_5_5_20,Joey,Cut it out Ross! I hate to have to save your life and kick your ass in the same day!,"{
  ""recognition_id"": ""15_5_5_20"",
  ""reasoning"": ""The utterance shows very high arousal (9‑10) combined with strongly negative sentiment and is identified as anger by three agents, overriding the mild playful context."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",anger
16,16_0_4_10,Monica,"Hey, Joey, could you pass the cheese?","{
  ""recognition_id"": ""16_0_4_10"",
  ""reasoning"": ""All agents independently characterize the utterance as a low‑arousal, neutral request with no sarcasm or conflict cues."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.94,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_1_4_10,Joey,"Listen uh, Id prefer it if you didnt call me Joey.","{
  ""recognition_id"": ""16_1_4_10"",
  ""reasoning"": ""Sentiment Analyst reports a moderate‑high arousal (6) with negative sentiment, indicating irritation/anger, and no sarcasm or surprise overrides apply."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.71,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent3""],
    ""dissenting_agents"": [""Agent1"", ""Agent2"", ""Agent4""]
  }
}",neutral
16,16_2_4_10,Joey,"Since I dont know anyone here, I thought itd be cool to try out a cool work nickname.","{
  ""recognition_id"": ""16_2_4_10"",
  ""reasoning"": ""Agents 1‑4 all interpret Joey's statement as a sincere, upbeat attempt to connect, indicating positive enthusiasm."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_3_4_10,A Waiter,"Hey, dragon! Heres your tips from Monday and Tuesday.","{
  ""recognition_id"": ""16_3_4_10"",
  ""reasoning"": ""The high arousal score (7‑8) together with the predominately negative sentiment (ambivalent/negative) points to anger as the dominant affect."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent3"", ""Agent4"", ""Agent1""],
    ""dissenting_agents"": [""Agent2""]
  }
}",neutral
16,16_4_4_10,Joey,Theres like-theres like 300 bucks in this one!,"{
  ""recognition_id"": ""16_4_4_10"",
  ""reasoning"": ""Agent4 (Social Dynamics) identifies surprise cues and none of the conflict‑based conditions in Rule 3 apply, so the rule resolves the emotion to SURPRISE."",
  ""predicted_emotion"": ""surprise"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",surprise
16,16_5_4_10,The Waiter,"Yeah, people get pretty generous around the holidays. And it never hurts to wear tight trousers.","{
  ""recognition_id"": ""16_5_4_10"",
  ""reasoning"": ""The majority of agents interpret the line as a light‑hearted, playful comment with a mildly positive tone, resulting in a Joy classification."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3""],
    ""dissenting_agents"": [""Agent4""]
  }
}",neutral
16,16_6_4_10,Monica,Could the waiters gather around to hear tonights specials?,"{
  ""recognition_id"": ""16_6_4_10"",
  ""reasoning"": ""A clear majority (3 of 4 agents) classify the utterance as neutral, and no higher‑priority rule overrides this consensus."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",neutral
16,16_7_4_10,Monica,"Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bagWhy is nobody writing these down?","{
  ""recognition_id"": ""16_7_4_10"",
  ""reasoning"": ""Agent4's high arousal score (≈9) with overall negative sentiment maps to ANGER per Rule 2, and all agents converge on frustration/anger."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.93,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_8_4_10,The Waiter,Because we can remember them.,"{
  ""recognition_id"": ""16_8_4_10"",
  ""reasoning"": ""The sentiment analysis reports very low arousal (1‑2) and neutral polarity, which outweighs the mild positive hints from other agents."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent3"", ""Agent1""],
    ""dissenting_agents"": [""Agent2"", ""Agent5""]
  }
}",neutral
16,16_9_4_10,Monica,Because your all gonna make up fake specials and make me cook them like you did the other night?,"{
  ""recognition_id"": ""16_9_4_10"",
  ""reasoning"": ""Agent4 reports high arousal (9) and strong negative sentiment, which maps to ANGER per Rule 2."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.95,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4"", ""Agent5""],
    ""dissenting_agents"": []
  }
}",anger
17,17_0_3_7,Ross,Hey. When you guys were kids and you played,"{
  ""recognition_id"": ""17_0_3_7"",
  ""reasoning"": ""Most agents (Character Profiler and Sentiment Analyst) report neutral sentiment and low arousal with no sarcasm, leading to a neutral emotion classification."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3""],
    ""dissenting_agents"": [""Agent1""]
  }
}",neutral
17,17_1_3_7,Monica,I was always Joanne.,"{
  ""recognition_id"": ""17_1_3_7"",
  ""reasoning"": ""The utterance is a vulnerable self‑revelation that signals insecurity and emotional pain, best matching sadness."",
  ""predicted_emotion"": ""sadness"",
  ""confidence"": 0.68,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent1"", ""Agent3""]
  }
}",neutral
17,17_2_3_7,Joey,"Question. Was ah, Egg the Gellers! the war cry of your neighbourhood?","{
  ""recognition_id"": ""17_2_3_7"",
  ""reasoning"": ""Three agents (2, 3, 4) converge on a neutral, dry‑humor tone, outweighing the single tense interpretation from Agent 1."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.68,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",neutral
17,17_3_3_7,Phoebe,Ewww! Oh! Its the Mattress King!,"{
  ""recognition_id"": ""17_3_3_7"",
  ""reasoning"": ""The majority of agents (Character Profiler and Social Dynamics) identify a strong negative, visceral reaction consistent with disgust, outweighing the single anger indication."",
  ""predicted_emotion"": ""disgust"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",disgust
17,17_4_3_7,Chandler,Dont look honey. Change the channel! Change the channel!,"{
  ""recognition_id"": ""17_4_3_7"",
  ""reasoning"": ""Rule 2 maps the utterance's high arousal (≈10) and negative sentiment to ANGER."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent4""],
    ""dissenting_agents"": [""Agent2"", ""Agent3"", ""Agent5""]
  }
}",disgust
17,17_5_3_7,Janice,"Wait! Wait! I wanna see this. After I divorce him, half of that kingdom is gonna be mine.","{
  ""recognition_id"": ""17_5_3_7"",
  ""reasoning"": ""High arousal (9) combined with negative‑leaning sentiment triggers Rule 2, mapping to ANGER, and is reinforced by the anger indicators in the Sentiment Analyst and Social Dynamics reports."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Social Dynamics""],
    ""dissenting_agents"": [""Context Historian"", ""Character Profiler""]
  }
}",joy
17,17_6_3_7,Chandler,What a wank!,"{
  ""recognition_id"": ""17_6_3_7"",
  ""reasoning"": ""Three agents (Character Profiler, Sentiment Analyst, Social Dynamics) identify a high‑arousal, strongly negative response, resulting in Anger as the consensus."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.93,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",anger
17,17_7_3_7,Janice,"Oh, I cannot believe hes using our divorce to sell mattresses.","{
  ""recognition_id"": ""17_7_3_7"",
  ""reasoning"": ""High arousal (≥7) combined with strongly negative sentiment maps to ANGER per Rule 2 and is supported by multiple agents."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2"", ""Agent5""]
  }
}",anger
17,17_8_3_7,Monica,I know!,"{
  ""recognition_id"": ""17_8_3_7"",
  ""reasoning"": ""The tense family context combined with moderate‑high arousal (score 6) and ambiguous/negative undertones leads to an angry interpretation of the exclamatory “I know!”"",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.62,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",anger
17,17_9_3_7,Monica,"And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves.","{
  ""recognition_id"": ""17_9_3_7"",
  ""reasoning"": ""The utterance is a high‑arousal, dismissive line that breaks Ross's usual insecure tone in a tense, sarcastic scene, leading to an anger interpretation."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent4""],
    ""dissenting_agents"": [""Agent3""]
  }
}",anger
17,17_10_3_7,Monica,And Im appalled for you by the way.,"{
  ""recognition_id"": ""17_10_3_7"",
  ""reasoning"": ""Agent4's high arousal (7) combined with negative sentiment maps to ANGER (Rule 2), and the strong relational influence score (>7) amplifies this to a more extreme negative emotion."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",anger
17,17_11_3_7,Rachel,"You had to do it, didnt you? You couldnt just leave it alone.","{
  ""recognition_id"": ""17_11_3_7"",
  ""reasoning"": ""All agents highlight high‑arousal negative language, tension and accusatory tone, converging on anger"",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",sadness
17,17_12_3_7,Ross,Four percent. Okay. I tip more than that when theres a bug in my food.,"{
  ""recognition_id"": ""17_12_3_7"",
  ""reasoning"": ""The utterance shows high‑arousal negative sarcasm, which maps to anger under the arousal‑sentiment rule."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",disgust
17,17_13_3_7,Rachel,"Ross, tonight was about the two of you getting along.  Oh, would you just see my chiropractor, already.","{
  ""recognition_id"": ""17_13_3_7"",
  ""reasoning"": ""Rule 2 applied: high inferred arousal (≈7) with negative sentiment yields ANGER."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent4""],
    ""dissenting_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent5""]
  }
}",anger
17,17_14_3_7,Ross,"Yeah, Im gonna go to a doctor who went to school in a mini-mall.","{
  ""recognition_id"": ""17_14_3_7"",
  ""reasoning"": ""Agent3 reports high arousal (7‑8) with negative sentiment, which according to Rule 2 maps directly to ANGER"",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent3 (Sentiment Analyst)"", ""Agent4 (Social Dynamics)""],
    ""dissenting_agents"": [""Agent2 (Character Profiler)""]
  }
}",disgust
17,17_15_3_7,Ross,"Hey Pheebs, what are you doing?","{
  ""recognition_id"": ""17_15_3_7"",
  ""reasoning"": ""Rule 2 maps the low arousal score (4) and slightly positive sentiment to NEUTRAL (contentment), and no sarcasm or surprise cues override this."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",neutral
17,17_16_3_7,Phoebe,"Im, Im freaking out!","{
  ""recognition_id"": ""17_16_3_7"",
  ""reasoning"": ""Agents 2, 3, and 4 all identify a high‑arousal, negative‑valence outburst that aligns with fear/panic, so fear is chosen."",
  ""predicted_emotion"": ""fear"",
  ""confidence"": 0.94,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent1""]
  }
}",fear
17,17_17_3_7,Phoebe,Monica kinda trusted me with something and she shouldnt have!,"{
  ""recognition_id"": ""17_17_3_7"",
  ""reasoning"": ""Rule 2 maps the high arousal (9) and negative sentiment polarity to ANGER, and the majority of agents (Context Historian, Sentiment Analyst, Social Dynamics) align with an angry/conflict tone."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.88,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",fear
17,17_18_3_7,Phoebe,"All right, I havent lived here in a while, so I have to ask you something.","{
  ""recognition_id"": ""17_18_3_7"",
  ""reasoning"": ""Agent3’s sentiment analysis reports low arousal (2‑3) and neutral polarity with no sarcasm or anger cues, which overrides the vague tension noted by Agent1."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.82,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent3""],
    ""dissenting_agents"": [""Agent1""]
  }
}",neutral
17,17_19_3_7,Phoebe,Does Monica still turn on the lights in her bedroom?,"{
  ""recognition_id"": ""17_19_3_7"",
  ""reasoning"": ""All agents converge on a low‑arousal, neutral sentiment for the utterance, leading to a neutral classification."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.87,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",neutral
17,17_20_3_7,Rachel,Um. yeah.,"{
  ""recognition_id"": ""17_20_3_7"",
  ""reasoning"": ""Low arousal (2‑3) together with slightly negative sentiment maps to SADNESS according to Rule 2."",
  ""predicted_emotion"": ""sadness"",
  ""confidence"": 0.78,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent3""],
    ""dissenting_agents"": [""Agent1"", ""Agent2"", ""Agent4""]
  }
}",neutral
17,17_21_3_7,Phoebe,I am,"{
  ""recognition_id"": ""17_21_3_7"",
  ""reasoning"": ""No rule triggered a specific affect; the utterance carries neutral sentiment with high arousal and a character break, leading to a default neutral classification."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.66,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent4"", ""Agent5""],
    ""dissenting_agents"": [""Agent1"", ""Agent2"", ""Agent3""]
  }
}",neutral
17,17_22_3_7,Rachel,"All right, look, heres the bottom line Ross, this is fixable, if we act fast, okay.","{
  ""recognition_id"": ""17_22_3_7"",
  ""reasoning"": ""The utterance’s high‑arousal, urgent phrasing and consensus among three agents that it conveys frustration/forcefulness overrides the single neutral interpretation, leading to an anger classification."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",neutral
17,17_23_3_7,Rachel,"So, Ill invite him to brunch tomorrow and you can make nice.","{
  ""recognition_id"": ""17_23_3_7"",
  ""reasoning"": ""Three agents (Context Historian, Sentiment Analyst, Social Dynamics) converge on anger, and high relational influence amplifies the underlying resentment."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.88,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",neutral
17,17_24_3_7,Ross,"Look, honey, I have tried to make nice, it doesnt work.","{
  ""recognition_id"": ""17_24_3_7"",
  ""reasoning"": ""ArousalScore = 7 with Negative Sentiment triggers ANGER (Rule 2) and is reinforced by high relational influence and consensus among agents."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.86,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",anger
17,17_25_3_7,Rachel,"Okay, look, Ross, I realise that my Father is difficult, but thats why you have got to be the bigger man here.","{
  ""recognition_id"": ""17_25_3_7"",
  ""reasoning"": ""Agent4’s high arousal score (8) with negative sentiment polarity maps to ANGER (Rule 2), and this is reinforced by the strong relational influence and multiple agents indicating frustration."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": [""Agent2""]
  }
}",neutral
17,17_26_3_7,Ross,"Look sweetie, I could be the bigger man, I could be the biggest man, I could be a big, huge, giant man, and it still wouldnt make any difference, except that I could pick your Father up and say Like me!","{
  ""recognition_id"": ""17_26_3_7"",
  ""reasoning"": ""All reports indicate high arousal and negative sentiment, converging on intense frustration/anger."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.93,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Agent1"", ""Agent2"", ""Agent3"", ""Agent4""],
    ""dissenting_agents"": []
  }
}",anger
